LTER_site,local_site,year,date,block,plot,code,snow,N,temp,JGS_code,USDA_code,USDA_name,growth_habit,hits
NWT,itex,2010,8/2/2010,2,31,PXX,P,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,20
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,31,PXX,P,X,X,litter,2LTR,Litter,NA,4
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,31,PXX,P,X,X,SALPET,SAPE18,Salix petrophila,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,31,PXX,P,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,bare,2BARE,Bare Ground,NA,5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,CALLEP,CALE4,Caltha leptosepala,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,13
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,61
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,litter,2LTR,Litter,NA,7
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,4
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,2,32,PNX,P,N,X,SALPET,SAPE18,Salix petrophila,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,7
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,CALLEP,CALE4,Caltha leptosepala,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,51
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,GENALG,GEAL2,Gentiana algida,forb,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,27
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,litter,2LTR,Litter,NA,4
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,33,XXX,X,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,7
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,bare,2BARE,Bare Ground,NA,16
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,CALLEP,CALE4,Caltha leptosepala,forb,7
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,45
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,2
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,GENALG,GEAL2,Gentiana algida,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,7
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,LEWPYG,LEPY2,Lewisia pygmaea,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,litter,2LTR,Litter,NA,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,moss,2MOSS,Moss,nonvascular,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,6
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,34,XNW,X,N,W,TRISPI,TRSP2,Trisetum spicatum,graminoid,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,bare,2BARE,Bare Ground,NA,2
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,6
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,CALLEP,CALE4,Caltha leptosepala,forb,7
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,15
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,35
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,GENALG,GEAL2,Gentiana algida,forb,5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,GENAMA,GEAM3,Gentianella amarella,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,14
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,litter,2LTR,Litter,NA,2
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,35,XNX,X,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,7
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,CALLEP,CALE4,Caltha leptosepala,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,14
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,CASOCC,CAOC4,Castilleja occidentalis,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,58
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,GENALG,GEAL2,Gentiana algida,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,10
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,litter,2LTR,Litter,NA,6
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,36,XNW,X,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,6
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,77
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,GENALG,GEAL2,Gentiana algida,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,6
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,litter,2LTR,Litter,NA,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,37,XNX,X,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,12
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,bare,2BARE,Bare Ground,NA,2
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,CALLEP,CALE4,Caltha leptosepala,forb,9
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,30
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,GENALG,GEAL2,Gentiana algida,forb,3
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,11
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,litter,2LTR,Litter,NA,11
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,8/2/2010,3,38,XXW,X,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,14
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,18
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,bare,2BARE,Bare Ground,NA,6
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,9
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,BISVIV,POVI3,Polygonum viviparum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,CALLEP,CALE4,Caltha leptosepala,forb,8
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,13
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,24
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,FESBRA,FEBR,Festuca brachyphylla,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,GENALG,GEAL2,Gentiana algida,forb,12
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,litter,2LTR,Litter,NA,3
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,LLOSER,LLSE,Lloydia serotina,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,moss,2MOSS,Moss,nonvascular,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,RHOINT,RHIN11,Rhodiola integrifolia,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,39,XXX,X,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,10
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,bare,2BARE,Bare Ground,NA,5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,CALLEP,CALE4,Caltha leptosepala,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,3
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,34
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,ERISIM,ERSI3,Erigeron simplex,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,GENALG,GEAL2,Gentiana algida,forb,7
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,GENAMA,GEAM3,Gentianella amarella,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,9
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,LEWPYG,LEPY2,Lewisia pygmaea,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,litter,2LTR,Litter,NA,17
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,PEDGRO,PEGR2,Pedicularis groenlandica,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,POTDIV,PODI2,Potentilla diversifolia,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,40,XXW,X,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,11
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,bare,2BARE,Bare Ground,NA,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,6
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,CALLEP,CALE4,Caltha leptosepala,forb,6
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,9
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,CASOCC,CAOC4,Castilleja occidentalis,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,42
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,GENALG,GEAL2,Gentiana algida,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,11
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,litter,2LTR,Litter,NA,2
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,41,PXX,P,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,6
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,CALLEP,CALE4,Caltha leptosepala,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,4
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,53
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,GENALG,GEAL2,Gentiana algida,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,6
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,litter,2LTR,Litter,NA,18
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,42,PNW,P,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,bare,2BARE,Bare Ground,NA,2
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,CALLEP,CALE4,Caltha leptosepala,forb,3
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,27
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,39
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,GENALG,GEAL2,Gentiana algida,forb,2
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,4
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,litter,2LTR,Litter,NA,2
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,PEDGRO,PEGR2,Pedicularis groenlandica,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,43,PNX,P,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,11
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,7
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,bare,2BARE,Bare Ground,NA,9
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,10
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,CALLEP,CALE4,Caltha leptosepala,forb,7
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,4
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,33
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,GENALG,GEAL2,Gentiana algida,forb,10
,,,,,,,,,,,,,,
NWT,itex,2010,7/30/2010,3,44,PXW,P,X,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
